order_id,customer_state,order_item_count,product_count,seller_count,total_order_value,freight_value,late_probability,risk_score,risk_band,impact_score,priority_score,intervention_tier,recommended_action,is_late
0025081dcf9330f9a5052ae82c6ce396,MG,1.0,1.0,1.0,33.18,18.23,0.49178165109155353,49.17816510915535,Medium,26.62035554294286,40.155041282670354,Standard Intervention,Monitor and review,0
00254baeb6c932b0a8aeead91fbd02b5,CE,1.0,1.0,1.0,193.01,43.11,0.518670867480739,51.8670867480739,High,62.594956722680564,56.158234737916565,High Priority,Prioritize fulfillment monitoring,0
00259a44fcad3fc0474329e925d14fc3,MG,1.0,1.0,1.0,34.09,14.1,0.48474893468317665,48.47489346831767,Medium,24.784910708856142,38.99890036453306,Standard Intervention,Monitor and review,0
0025c5d1a8ca53a240ec2634bb4492ea,CE,1.0,1.0,1.0,419.39,29.39,0.5198047832975037,51.98047832975037,High,67.22289339792837,58.07744435702157,High Priority,Prioritize fulfillment monitoring,0
002611a77fe03d076285fd4ca95db77c,DF,1.0,1.0,1.0,156.75,21.75,0.5001683679661411,50.01683679661411,High,58.68351813187927,53.48350933072017,High Priority,Prioritize fulfillment monitoring,0
002691433f09002ac9ca0c4e8dbb8ead,RS,1.0,1.0,1.0,120.43,16.43,0.5012469513110974,50.12469513110974,High,44.89108710193988,48.03125191944179,Standard Intervention,Monitor and review,0
0026a368634b6e6f34f33b1499773a30,SP,1.0,1.0,1.0,164.8,15.8,0.4957903550368355,49.57903550368355,Medium,53.95858755802404,51.330856325419745,High Priority,Prioritize fulfillment monitoring,0
00275bce676303c3bfd7292aefdfa223,SP,1.0,1.0,1.0,293.36,13.46,0.4876365946663407,48.76365946663407,Medium,53.30310339934729,50.57943703971936,High Priority,Prioritize fulfillment monitoring,0
00276d5c3491fbf55305e26891040df9,PR,1.0,1.0,1.0,68.12,23.22,0.49099548599276954,49.09954859927696,Medium,43.438854316583225,46.83527088619947,Standard Intervention,Monitor and review,0
002834535f7a609a5c68266f173fa59e,PE,1.0,1.0,1.0,57.17,19.18,0.5066341745370773,50.66341745370772,High,34.24476516733221,44.09595653915752,Standard Intervention,Monitor and review,0
0028de0ca693a1bb26448916a81105cc,RS,1.0,1.0,1.0,45.3,15.31,0.4978729031989056,49.78729031989056,Medium,30.120791356698355,41.92069073461368,Standard Intervention,Monitor and review,0
002955b0acc63d04f6724a31967e82bd,MG,1.0,1.0,1.0,135.59,15.59,0.49478826200529974,49.47882620052997,Medium,45.91160075405915,48.05193602194164,Standard Intervention,Monitor and review,0
0029c5db35ef291ce99d1262012e7daa,SP,1.0,1.0,1.0,514.37,21.62,0.4928155497433635,49.28155497433635,Medium,69.23669754525369,57.26361200270328,High Priority,Prioritize fulfillment monitoring,0
0029f17cf0e7640c5cb6825af681303f,PR,1.0,1.0,1.0,113.44,18.54,0.4900537281651443,49.00537281651443,Medium,46.42575963351104,47.973527543313075,Standard Intervention,Monitor and review,0
002af7fa9eb99d1456bceb6a13d6fc0b,SC,1.0,1.0,1.0,109.45,21.11,0.506905428810515,50.690542881051506,High,51.415259562564614,50.98042955365675,High Priority,Prioritize fulfillment monitoring,0
002b430ff89b3a24c31a1170acbbedea,MG,1.0,1.0,1.0,265.55,65.56,0.49753360935450996,49.753360935451,Medium,67.34867127480591,56.791485071192966,High Priority,Prioritize fulfillment monitoring,0
002b4e6fa42cd4a22cc86abc18fe9c05,SP,1.0,1.0,1.0,119.57,19.67,0.4938082983133928,49.38082983133928,Medium,48.59256481462713,49.06552382465442,Standard Intervention,Monitor and review,0
002c9def9c9b951b1bec6d50753c9891,SP,2.0,1.0,1.0,173.8,17.8,0.4925508626316818,49.25508626316818,Medium,67.16435246184096,56.418792742637294,High Priority,Prioritize fulfillment monitoring,0
002d040018d12a3853c059f7f23ab5b1,PR,1.0,1.0,1.0,169.84,14.84,0.48880173590552717,48.880173590552715,Medium,56.56935519834594,51.95584623367,High Priority,Prioritize fulfillment monitoring,0
002f16b7bc4530031b7d90f791b12d8a,SP,1.0,1.0,1.0,284.13,34.23,0.4961464300560017,49.614643005600165,Medium,65.6839640808384,56.04237143569546,High Priority,Prioritize fulfillment monitoring,0
002f19a65a2ddd70a090297872e6d64e,BA,1.0,1.0,1.0,77.29,23.31,0.5183903614789293,51.83903614789293,High,49.89360063243671,51.06086194171044,High Priority,Prioritize fulfillment monitoring,0
002f98c0f7efd42638ed6100ca699b42,RS,2.0,2.0,2.0,93.62,39.73,0.45100658209711053,45.10065820971106,Medium,58.52567247075994,50.47066391413061,High Priority,Prioritize fulfillment monitoring,0
0030d783f979fbc5981e75613b057344,RJ,1.0,1.0,1.0,78.27,17.67,0.5211968867779303,52.11968867779303,High,54.099487158697016,52.91160807015463,High Priority,Prioritize fulfillment monitoring,1
0030ff924c38549807645976adeef2c0,MG,1.0,1.0,1.0,292.24,67.24,0.4701191813435955,47.01191813435955,Medium,68.06330448178704,55.43247267333055,High Priority,Prioritize fulfillment monitoring,0
00310b0c75bb13015ec4d82d341865a4,MG,1.0,1.0,1.0,55.28,15.38,0.49113740418491614,49.113740418491616,Medium,44.91719538645532,47.4351224056771,Standard Intervention,Monitor and review,0
00324b3eda39ba5ecce3945823e3594c,PR,1.0,1.0,1.0,110.07,34.07,0.4902936878989168,49.02936878989168,Medium,51.03079074858614,49.82993757336946,Standard Intervention,Monitor and review,1
0032d07457ae9c806c79368d7d9ce96b,RJ,1.0,1.0,1.0,186.19,27.19,0.5196732315733179,51.96732315733179,High,75.68078162690288,61.452706545160225,High Priority,Prioritize fulfillment monitoring,1
003324c70b19a16798817b2b3640e721,MG,2.0,1.0,1.0,234.7,28.9,0.4870998651632338,48.709986516323376,Medium,89.00026351529402,64.82609731591164,High Priority,Prioritize fulfillment monitoring,0
00335b686d693c7d72deeb12f8e89227,ES,1.0,1.0,1.0,80.79,16.89,0.5115513152834443,51.155131528344434,High,,,,Routine monitoring,1
00335f75ea6a4455b524a8dd177067f5,RJ,1.0,1.0,1.0,177.01,8.21,0.5118432767727255,51.18432767727255,High,44.168751140210404,48.378097062447694,Standard Intervention,Monitor and review,0
00337fe25a3780b3424d9ad7c5a4b35e,SP,2.0,2.0,1.0,139.68,19.88,0.4809504553381753,48.09504553381753,Medium,61.46285447874648,53.44216911178911,High Priority,Prioritize fulfillment monitoring,0
003423b755b562962a6225a8de40d12e,BA,1.0,1.0,1.0,261.33,28.58,0.5221545819302775,52.21545819302775,High,72.17989986418827,60.201234861491955,High Priority,Prioritize fulfillment monitoring,0
00345f338696283410b7977d2e3efc89,SP,1.0,1.0,1.0,67.34,18.44,0.4906339330444622,49.063393304446215,Medium,36.46032067784242,44.022164253804696,Standard Intervention,Monitor and review,0
0035246a40f520710769010f752e7507,SP,1.0,1.0,1.0,99.11,12.11,0.4828403833605236,48.28403833605236,Medium,35.14010905479091,43.02646662354778,Standard Intervention,Monitor and review,0
0035c0b07126fe9c24a325216fb96064,SP,1.0,1.0,1.0,150.44,18.54,0.4967276079151322,49.67276079151322,Medium,56.000527030588046,52.203867287143154,High Priority,Prioritize fulfillment monitoring,0
0035e6b7ade84b3f5b86bd49814793df,SP,1.0,1.0,1.0,34.0,14.1,0.48369008632679616,48.369008632679616,Medium,20.74315366995723,37.31866664759066,Standard Intervention,Monitor and review,0
0036757472ece3dde52fd4bfd929c90e,SP,1.0,1.0,1.0,203.03,66.04,0.4961464300560017,49.614643005600165,Medium,76.38169176818762,60.32146251063514,High Priority,Prioritize fulfillment monitoring,0
0036887767dea4bd43b1a88cd0d9477a,MG,1.0,1.0,1.0,423.63,23.64,0.4974721283306743,49.74721283306743,Medium,65.63734214420367,56.103264557521925,High Priority,Prioritize fulfillment monitoring,0
00378c6c981f234634c0b9d6128df6dd,SP,1.0,1.0,1.0,52.85,11.85,0.4816832288830248,48.16832288830248,Medium,27.55942269880202,39.924762812502294,Standard Intervention,Monitor and review,1
003822434f91204da0a51fe4cf2aba18,RJ,2.0,1.0,1.0,175.16,37.16,0.5162885564523642,51.62885564523641,High,70.27389374252529,59.08687088415196,High Priority,Prioritize fulfillment monitoring,0
0039500db36d50d7d0bfaf23723550f3,AL,1.0,1.0,1.0,203.23,33.33,0.5291631832698904,52.91631832698904,High,62.068027486672214,56.577001990862314,High Priority,Prioritize fulfillment monitoring,0
003a7f59d7e08a9c61d9e2881fe6459c,DF,1.0,1.0,1.0,134.28,15.28,0.5002114175643141,50.02114175643141,High,45.245920580544464,48.11105328607663,Standard Intervention,Monitor and review,0
003a94f778ef8cfd50247c8c1b582257,MS,1.0,1.0,1.0,57.98,18.08,0.5075941374606162,50.75941374606162,High,49.12583868809924,50.10598372287667,High Priority,Prioritize fulfillment monitoring,1
003cc6161d7a2593f2525cce0c330d32,SP,1.0,1.0,1.0,97.9,12.9,0.482782494133012,48.2782494133012,Medium,35.6709910202096,43.23534605606456,Standard Intervention,Monitor and review,0
003d0634280ff3d1d3a54459349a6899,SP,1.0,1.0,1.0,228.89,8.89,0.48778559935152394,48.778559935152394,Medium,56.323373806579774,51.796485483723345,High Priority,Prioritize fulfillment monitoring,0
003d804eef0e1b856881cd18e0cc0d4c,MA,1.0,1.0,1.0,312.74,35.74,0.5310500161593436,53.105001615934356,High,70.56217947418564,60.08787275923487,High Priority,Prioritize fulfillment monitoring,1
003d9fc84ad902adf2265248b5ffe1a4,SP,1.0,1.0,1.0,94.74,27.75,0.49193159929925856,49.193159929925855,Medium,51.08667626132609,49.95056646248595,Standard Intervention,Monitor and review,0
003edccf16bc5ec447f592913b3df2b4,MA,1.0,1.0,1.0,64.85,50.85,0.5255679731820815,52.55679731820815,High,42.66722072446436,48.60096668071063,Standard Intervention,Monitor and review,0
003f201cdd39cdd59b6447cff2195456,RJ,2.0,1.0,1.0,204.06,34.06,0.538507167658941,53.850716765894106,High,87.98684450570612,67.5051678618189,High Priority,Prioritize fulfillment monitoring,1
003f9bcc09427647c4b9d361a523545b,SP,1.0,1.0,1.0,238.8,9.8,0.48828822145798473,48.828822145798476,Medium,49.321691362779475,49.025969832590874,Standard Intervention,Monitor and review,0
00404fa7a687c8c44ca69d42695aae73,SP,1.0,1.0,1.0,99.9,0.0,0.4839145917481316,48.391459174813164,Medium,32.02475016723086,41.84477557178025,Standard Intervention,Monitor and review,0
0040a56893444cb56cba7cfe2225e34e,BA,1.0,1.0,1.0,119.29,34.39,0.5203406452986311,52.03406452986311,High,64.83850566557882,57.15584098414939,High Priority,Prioritize fulfillment monitoring,0
004157daafa0bc8672e01f00e4f0c04f,CE,1.0,1.0,1.0,222.91,33.91,0.5196053961541894,51.960539615418945,High,63.39361076764032,56.533768076307496,High Priority,Prioritize fulfillment monitoring,0
00418a49a685c6bb60633291c3fab17a,SP,1.0,1.0,1.0,56.78,7.78,0.48183223356820803,48.183223356820804,Medium,38.33742119879189,44.24490249360924,Standard Intervention,Monitor and review,0
004345d16a1ab2c21962992c721c8643,GO,1.0,1.0,1.0,53.27,15.37,0.4992174293655076,49.921742936550764,Medium,28.27725863012588,41.26394921398081,Standard Intervention,Monitor and review,0
0044c6f6d22dd280534344177c81b989,SP,1.0,1.0,1.0,196.07,16.14,0.4957903550368355,49.57903550368355,Medium,57.2847586808019,52.66132477453089,High Priority,Prioritize fulfillment monitoring,0
0045e3085f083f0f38d24bb3f22e6593,SP,1.0,1.0,1.0,130.74,13.84,0.4882485498969014,48.824854989690145,Medium,42.26860316623761,46.202354260309136,Standard Intervention,Monitor and review,0
0045f5225a96ef46630701167528fdcb,MG,1.0,1.0,1.0,110.41,15.51,0.4922179177696619,49.22179177696619,Medium,41.76407273022116,46.23870415826818,Standard Intervention,Monitor and review,0
0046176ff0dbc2a178b7885355dfbb71,MG,1.0,1.0,1.0,137.72,15.73,0.49600014565878153,49.600014565878155,Medium,46.386029635335376,48.31442059366104,Standard Intervention,Monitor and review,0
0046e1d57f4c07c8c92ab26be8c3dfc0,SP,1.0,1.0,1.0,15.57,7.78,0.48183223356820803,48.183223356820804,Medium,13.748038838100257,34.40914954933258,Standard Intervention,Monitor and review,0
00471463a6106056c1a2a809f70de640,DF,1.0,1.0,1.0,265.96,85.97,0.501350676506682,50.1350676506682,High,67.68130865749093,57.15356405339729,High Priority,Prioritize fulfillment monitoring,0
00482f2670787292280e0a8153d82467,MG,1.0,1.0,1.0,18.56,10.96,0.48264048519960434,48.26404851996043,Medium,15.570753856444977,35.18673065455425,Standard Intervention,Monitor and review,0
0049edf42837aa808e03552a62bd2158,RJ,1.0,1.0,1.0,67.5,17.6,0.5239868131725314,52.398681317253136,High,51.0023716376462,51.84015744541036,High Priority,Prioritize fulfillment monitoring,0
004b62108b876867938746ad3154167f,SP,1.0,1.0,1.0,118.35,8.03,0.48765455471320157,48.76545547132016,Medium,36.5463685565443,43.87782070540982,Standard Intervention,Monitor and review,0
004ba47bb589cdbc485e6025bd6d3c81,SP,1.0,1.0,1.0,60.85,11.85,0.48217366743046075,48.21736674304608,Medium,25.70139663105832,39.210978698250976,Standard Intervention,Monitor and review,0
004ca5ae248069d68e8594df8abf6ce0,PA,1.0,1.0,1.0,221.08,61.18,0.5117701707168,51.17701707168,High,65.43737457685525,56.881160073750095,High Priority,Prioritize fulfillment monitoring,0
004d76fef3dd46eb4f70da049c8d1f93,SP,1.0,1.0,1.0,147.39,27.39,0.4960153854176794,49.601538541767944,Medium,55.6575111994,52.02392760482076,High Priority,Prioritize fulfillment monitoring,0
004eab0fd8f28adaf8d488976f77febe,RJ,1.0,1.0,1.0,33.48,11.98,0.4954928426979661,49.549284269796615,Medium,18.544017189305332,37.1471774376001,Standard Intervention,Monitor and review,0
004f5d8f238e8908e6864b874eda3391,MS,1.0,1.0,1.0,138.6,15.61,0.511763684989387,51.17636849893869,High,54.41582713396712,52.472151952950064,High Priority,Prioritize fulfillment monitoring,1
004fb11815bc03b01b20a614eef69d14,BA,1.0,1.0,1.0,92.74,19.75,0.5188131211423196,51.88131211423196,High,43.53084142460422,48.54112383838086,Standard Intervention,Monitor and review,0
004fb5e6f90a178dc74ad2b016649249,SP,1.0,1.0,1.0,143.92,13.93,0.48750555002801843,48.750555002801846,Medium,44.241420550138855,46.94690122173665,Standard Intervention,Monitor and review,0
005059edee63c8c708ba61910793b31b,RJ,2.0,1.0,1.0,219.78,35.78,0.517186618492015,51.718661849201496,High,81.35388076946465,63.57274941730676,High Priority,Prioritize fulfillment monitoring,0
00526a9d4ebde463baee25f386963ddc,SP,4.0,1.0,1.0,169.16,33.6,0.49392116528018476,49.39211652801848,Medium,86.16108892627653,64.0997054873217,High Priority,Prioritize fulfillment monitoring,1
0055b77cca3186676c147f532dd2547b,RJ,1.0,1.0,1.0,189.37,40.37,0.5196732315733179,51.96732315733179,High,62.12093324954899,56.02876719421867,High Priority,Prioritize fulfillment monitoring,0
0057199db02d1a5ef41bacbf41f8f63b,MT,1.0,1.0,1.0,37.09,16.79,0.4992521114917556,49.92521114917556,Medium,29.80163379482294,41.87578020743451,Standard Intervention,Monitor and review,0
00571ded73b3c061925584feab0db425,MG,2.0,1.0,1.0,389.82,30.02,0.49397596450485576,49.39759645048557,Medium,76.75495104696654,60.34053828907796,High Priority,Prioritize fulfillment monitoring,0
00584d79015452d19fd3d044ba3abdc0,SP,1.0,1.0,1.0,122.17,12.27,0.4882485498969014,48.824854989690145,Medium,39.43986783694485,45.07086012859203,Standard Intervention,Monitor and review,0
00588f5f20fee630b83d4709e0a42715,PA,1.0,1.0,1.0,114.9,25.9,0.5084787168314714,50.84787168314714,High,66.31169805201387,57.03340223069383,High Priority,Prioritize fulfillment monitoring,0
005997dca4c1fc45066d0a03d54a6469,SP,1.0,1.0,1.0,133.75,13.75,0.4881303845657295,48.81303845657295,Medium,42.61401090547909,46.3334274361354,Standard Intervention,Monitor and review,0
005a1dded353107dbabf8ffc83a20365,MG,1.0,1.0,1.0,89.28,14.28,0.48157501262813773,48.157501262813774,Medium,35.59680132973872,43.13322128958375,Standard Intervention,Monitor and review,0
005b49de51a4e006055e8487a50ad8e4,RS,1.0,1.0,1.0,61.38,14.52,0.49143074921400737,49.14307492140074,Medium,28.772971438996212,40.995033528438924,Standard Intervention,Monitor and review,0
005cad6157eadc7f1f09917607f1704a,SP,1.0,1.0,1.0,110.84,14.84,0.4879630186031955,48.79630186031955,Medium,40.26639369184927,45.384338592931435,Standard Intervention,Monitor and review,0
005d9a5423d47281ac463a968b3936fb,SP,3.0,2.0,1.0,145.25,45.28,0.4800647523110148,48.00647523110148,Medium,84.47307076399166,62.593113444257554,High Priority,Prioritize fulfillment monitoring,0
005e5166e99d1e4d0c4f808b0540ba94,SC,1.0,1.0,1.0,136.7,16.6,0.5087291378710797,50.87291378710796,High,55.403908134514424,52.68531152607055,High Priority,Prioritize fulfillment monitoring,1
005f25968fc854ea16fb16f5bdbc87c7,SP,1.0,1.0,1.0,86.15,16.25,0.49126888256543516,49.126888256543516,Medium,38.05104088541139,44.69654930809067,Standard Intervention,Monitor and review,0
00602f25bffa1dcfb71e202fbf9824fb,PA,1.0,1.0,1.0,93.92,54.02,0.5073710788634136,50.73710788634136,High,49.75639024588004,50.344820830156834,High Priority,Prioritize fulfillment monitoring,0
